trade_date,close,pe
2007-06-18,1531.05,17.4361
2007-06-19,1533.7,17.4662
2007-06-20,1512.84,17.2284
2007-06-21,1522.19,17.3347
2007-06-22,1502.56,17.1108
2007-06-25,1497.74,17.0539
2007-06-26,1492.89,16.9989
2007-06-27,1506.34,17.1522
2007-06-28,1505.71,17.144
2007-06-29,1503.35,17.1292
2007-07-02,1519.43,16.9376
2007-07-03,1524.87,16.9986
2007-07-05,1525.4,17.005
2007-07-06,1530.44,17.0612
2007-07-09,1531.85,17.0708
2007-07-10,1510.12,16.8282
2007-07-11,1518.76,16.9238
2007-07-12,1547.7,17.2586
2007-07-13,1552.5,17.3122
2007-07-16,1549.52,17.2791
2007-07-17,1549.37,17.2776
2007-07-18,1546.17,17.2421
2007-07-19,1553.08,17.3187
2007-07-20,1534.1,17.106
2007-07-23,1541.57,17.1893
2007-07-24,1511.04,16.8486
2007-07-25,1518.09,16.9278
2007-07-26,1482.66,16.5328
2007-07-27,1458.95,16.2678
2007-07-30,1473.91,16.4246
2007-07-31,1455.27,16.2013
2007-08-01,1465.81,16.3144
2007-08-02,1472.2,16.3849
2007-08-03,1433.06,15.9405
2007-08-06,1467.67,16.3251
2007-08-07,1476.71,16.426
2007-08-08,1497.49,16.6578
2007-08-09,1453.09,16.1709
2007-08-10,1453.64,16.1769
2007-08-13,1452.92,16.1687
2007-08-14,1426.54,15.8756
2007-08-15,1406.7,15.6553
2007-08-16,1411.27,15.7046
2007-08-17,1445.94,16.0909
2007-08-20,1445.55,16.0857
2007-08-21,1447.12,16.1031
2007-08-22,1464.07,16.2908
2007-08-23,1462.5,16.2732
2007-08-24,1479.37,16.4608
2007-08-27,1466.79,16.3278
2007-08-28,1432.36,15.9443
2007-08-29,1463.76,16.2922
2007-08-30,1457.64,16.2281
2007-08-31,1473.99,16.3915
2007-09-04,1489.42,16.5606
2007-09-05,1472.29,16.3695
2007-09-06,1478.55,16.4387
2007-09-07,1453.55,16.1626
2007-09-10,1451.7,16.136
2007-09-11,1471.49,16.3556
2007-09-12,1471.56,16.3562
2007-09-13,1483.95,16.4943
2007-09-14,1484.25,16.4977
2007-09-17,1476.65,16.4132
2007-09-18,1519.78,16.8927
2007-09-19,1529.03,16.9958
2007-09-20,1518.75,16.8808
2007-09-21,1525.75,16.9587
2007-09-24,1517.73,16.8903
2007-09-25,1517.21,16.8721
2007-09-26,1525.42,16.9724
2007-09-27,1531.38,17.0226
2007-09-28,1526.75,17.067
2007-10-01,1547.04,17.3265
2007-10-02,1546.63,17.3253
2007-10-03,1539.59,17.2466
2007-10-04,1542.84,17.2827
2007-10-05,1557.59,17.4482
2007-10-08,1552.58,17.3765
2007-10-09,1565.15,17.5168
2007-10-10,1562.47,17.5076
2007-10-11,1554.41,17.417
2007-10-12,1561.8,17.4997
2007-10-15,1548.71,17.3529
2007-10-16,1538.53,17.2387
2007-10-17,1541.24,17.269
2007-10-18,1540.08,17.2561
2007-10-19,1500.63,16.8124
2007-10-22,1506.33,16.8761
2007-10-23,1519.59,17.0248
2007-10-24,1515.88,16.983
2007-10-25,1514.4,16.9709
2007-10-26,1535.28,17.2075
2007-10-29,1540.98,17.2545
2007-10-30,1531.02,17.1435
2007-10-31,1549.38,17.3274
2007-11-01,1508.44,16.8693
2007-11-02,1509.65,16.8768
2007-11-05,1502.17,16.7944
2007-11-06,1520.27,16.9974
2007-11-07,1475.62,16.4981
2007-11-08,1474.77,16.489
2007-11-09,1453.7,16.2518
2007-11-12,1439.18,16.0888
2007-11-13,1481.05,16.557
2007-11-14,1470.58,16.4401
2007-11-15,1451.15,16.2213
2007-11-16,1458.74,16.305
2007-11-19,1433.27,16.0115
2007-11-20,1439.7,16.0837
2007-11-21,1416.77,15.8275
2007-11-23,1440.7,16.0953
2007-11-26,1407.22,15.72
2007-11-27,1428.23,15.959
2007-11-28,1469.02,16.4154
2007-11-29,1469.72,16.4285
2007-11-30,1481.14,16.6827
2007-12-03,1472.42,16.5821
2007-12-04,1462.79,16.4747
2007-12-05,1485.01,16.7251
2007-12-06,1507.34,16.9802
2007-12-07,1504.66,16.9497
2007-12-10,1515.96,17.0757
2007-12-11,1477.65,16.6437
2007-12-12,1486.59,16.7444
2007-12-13,1488.41,16.7655
2007-12-14,1467.95,16.5383
2007-12-17,1445.9,16.2896
2007-12-18,1454.98,16.3915
2007-12-19,1453.0,16.3687
2007-12-20,1460.12,16.449
2007-12-21,1484.46,16.7296
2007-12-24,1496.45,16.8791
2007-12-26,1497.66,16.8926
2007-12-27,1476.37,16.651
2007-12-28,1478.49,16.9471
2007-12-31,1468.36,17.4497
2008-01-02,1447.16,17.1975
2008-01-03,1447.16,17.1979
2008-01-04,1411.63,16.7778
2008-01-07,1416.18,16.8321
2008-01-08,1390.19,16.5234
2008-01-09,1409.13,16.7485
2008-01-10,1420.33,16.8814
2008-01-11,1401.02,16.6517
2008-01-14,1416.25,16.8325
2008-01-15,1380.95,16.4129
2008-01-16,1373.2,16.321
2008-01-17,1333.25,15.8483
2008-01-18,1325.19,15.7533
2008-01-22,1310.5,15.5792
2008-01-23,1338.6,15.9137
2008-01-24,1352.07,16.0732
