trade_date,close,pe
2006-05-10,17080.59,13.1162
2006-05-11,17140.78,13.1545
2006-05-12,16901.85,12.9724
2006-05-15,16494.84,12.6703
2006-05-16,16393.11,12.5981
2006-05-17,16615.55,12.7674
2006-05-18,16266.52,12.5066
2006-05-19,16313.36,12.5336
2006-05-22,15805.52,12.1493
2006-05-23,15864.56,12.2103
2006-05-24,15822.64,12.176
2006-05-25,15696.89,12.1125
2006-05-26,15895.1,12.257
2006-05-29,15963.77,12.3073
2006-05-30,15857.89,12.2321
2006-06-01,15645.27,12.0755
2006-06-02,15912.71,12.2815
2006-06-05,16016.23,12.3684
2006-06-06,15973.11,12.3399
2006-06-07,15816.55,12.2236
2006-06-08,15450.11,11.961
2006-06-09,15628.69,12.0916
2006-06-12,15621.44,12.0968
2006-06-13,15234.42,11.8039
2006-06-14,15247.92,11.8206
2006-06-15,15435.08,11.94
2006-06-16,15842.65,12.2327
2006-06-19,15768.86,12.1734
2006-06-20,15608.97,12.0594
2006-06-21,15659.36,12.0942
2006-06-22,15826.7,12.2329
2006-06-23,15808.81,12.2112
2006-06-26,15804.81,12.2083
2006-06-27,15774.7,12.1787
2006-06-28,15742.66,12.1419
2006-06-29,15865.22,12.2301
2006-06-30,16267.62,12.5781
2006-07-03,16326.66,12.6209
2006-07-04,16368.98,12.65
2006-07-05,16267.18,12.5668
2006-07-06,16440.99,12.7033
2006-07-07,16459.78,12.7183
2006-07-10,16603.81,12.8292
2006-07-11,16490.13,12.7373
2006-07-12,16522.21,12.7636
2006-07-13,16305.48,12.5978
2006-07-14,16135.71,12.4593
2006-07-17,16064.82,12.4016
2006-07-18,16043.94,12.39
2006-07-19,16097.54,12.4336
2006-07-20,16472.62,12.7287
2006-07-21,16464.18,12.7056
2006-07-24,16480.59,12.7255
2006-07-25,16583.86,12.8015
2006-07-26,16617.24,12.8301
2006-07-27,16916.77,13.0625
2006-07-28,16955.04,13.0929
2006-07-31,16971.34,12.8232
2006-08-01,16911.37,12.7743
2006-08-02,17032.75,12.8648
2006-08-03,17048.42,12.8708
2006-08-04,16887.8,12.7401
2006-08-07,16953.55,12.783
2006-08-08,17048.2,12.8521
2006-08-09,17346.58,13.0786
2006-08-10,17222.14,12.8588
2006-08-11,17249.95,12.8797
2006-08-14,17290.01,12.8967
2006-08-15,17274.07,12.8811
2006-08-16,17451.03,13.0127
2006-08-17,17373.05,12.8845
2006-08-18,17330.7,12.8662
2006-08-21,17007.88,12.6818
2006-08-22,17149.75,12.7747
2006-08-23,17088.39,12.7875
2006-08-24,16883.04,12.2553
2006-08-25,16955.45,12.3065
2006-08-28,16922.29,12.2829
2006-08-29,17083.28,12.2446
2006-08-30,17284.71,12.3894
2006-08-31,17392.27,12.4668
2006-09-01,17423.72,12.4895
2006-09-04,17513.88,12.5539
2006-09-05,17438.8,12.4998
2006-09-06,17258.51,12.3708
2006-09-07,17096.44,12.271
2006-09-08,17145.76,12.3068
2006-09-11,16948.59,12.9127
2006-09-12,17075.4,13.0055
2006-09-13,17210.04,13.0997
2006-09-14,17183.45,13.0589
2006-09-15,17237.65,13.0902
2006-09-18,17387.21,13.1572
2006-09-19,17346.7,13.1227
2006-09-20,17512.96,13.2353
2006-09-21,17619.97,13.4229
2006-09-22,17600.65,13.4034
2006-09-25,17546.04,13.3594
2006-09-26,17308.08,13.1834
2006-09-27,17521.51,13.3365
2006-09-28,17530.57,13.3759
2006-09-29,17543.05,13.3896
2006-10-03,17606.53,13.4747
2006-10-04,17629.21,13.5015
2006-10-05,17907.67,13.6956
2006-10-06,17903.39,13.6897
2006-10-09,17675.24,13.5077
2006-10-10,17823.7,13.7136
2006-10-11,17862.79,13.7486
2006-10-12,17873.09,13.7895
2006-10-13,17988.86,13.903
2006-10-16,18010.2,13.912
2006-10-17,18014.84,13.9248
2006-10-18,18048.09,13.9362
2006-10-19,17986.97,13.8935
2006-10-20,18113.55,13.891
2006-10-23,18089.85,13.8456
2006-10-24,18153.41,13.8924
2006-10-25,18157.94,13.8925
2006-10-26,18353.74,14.0349
2006-10-27,18297.55,13.9549
2006-10-31,18324.35,14.2318
2006-11-01,18453.65,14.3544
2006-11-02,18714.78,14.5699
2006-11-03,18749.69,14.5937
2006-11-06,18936.55,14.7222
2006-11-07,18939.31,14.7242
2006-11-08,18811.24,14.6256
2006-11-09,18952.86,14.7671
2006-11-10,18891.14,14.6949
2006-11-13,18868.54,14.7335
2006-11-14,18878.42,14.7699
2006-11-15,19093.0,15.0395
2006-11-16,19154.07,15.0705
2006-11-17,19182.71,15.0785
2006-11-20,18954.63,14.9231
2006-11-21,19008.3,14.9875
2006-11-22,19250.79,15.2261
2006-11-23,19265.32,15.1792
2006-11-24,19260.3,15.1416
2006-11-27,19204.01,15.0425
2006-11-28,18639.53,14.5503
2006-11-29,18780.93,14.7261
2006-11-30,18960.48,14.8642
2006-12-01,18690.82,14.6565
2006-12-04,18702.73,15.2807
2006-12-05,18944.19,15.5334
2006-12-06,19026.36,15.6237
2006-12-07,18842.99,15.4583
2006-12-08,18739.99,15.3442
2006-12-11,18924.66,15.5093
2006-12-12,18907.17,15.4932
2006-12-13,18718.19,15.3535
2006-12-14,18919.4,15.5333
2006-12-15,19110.65,15.6644
2006-12-18,19192.91,15.7985
2006-12-19,18964.55,15.6372
2006-12-20,19240.12,15.8825
2006-12-21,19222.84,15.9237
2006-12-22,19320.52,15.9972
2006-12-27,19725.73,16.4915
2006-12-28,20001.91,16.7203
2006-12-29,19964.72,16.6989
2007-01-02,20310.18,17.1525
2007-01-03,20413.39,17.3019
2007-01-04,20025.58,16.9066
2007-01-05,20211.28,17.0396
2007-01-08,20029.66,16.794
2007-01-09,19898.08,16.6315
2007-01-10,19568.34,16.3219
2007-01-11,19385.37,16.1638
2007-01-12,19613.41,16.3344
2007-01-15,20068.56,16.7099
2007-01-16,20027.95,16.7131
2007-01-17,20064.57,16.6967
2007-01-18,20277.51,16.7741
2007-01-19,20327.72,16.8304
2007-01-22,20772.22,17.1662
2007-01-23,20769.7,17.1214
2007-01-24,20821.05,17.1668
2007-01-25,20669.83,17.0298
2007-01-26,20281.13,16.706
2007-01-29,20236.68,16.6573
2007-01-30,20460.46,16.8226
2007-01-31,20106.42,16.5297
2007-02-01,20430.16,16.6945
2007-02-02,20563.68,16.8027
2007-02-05,20455.62,16.7234
2007-02-06,20655.2,16.8743
2007-02-07,20679.69,16.9739
2007-02-08,20735.05,17.0261
2007-02-09,20677.66,16.9838
2007-02-12,20593.41,16.9313
2007-02-13,20132.25,16.5585
2007-02-14,20209.91,16.6055
2007-02-15,20538.42,16.8738
2007-02-16,20567.91,16.9052
2007-02-21,20651.42,16.9444
2007-02-22,20809.23,17.0514
2007-02-23,20711.65,16.9397
2007-02-26,20507.95,16.7779
2007-02-27,20147.87,16.457
2007-02-28,19651.51,16.0998
2007-03-01,19346.6,15.8129
2007-03-02,19442.01,15.8503
2007-03-05,18664.88,15.2976
2007-03-06,19058.56,15.6601
2007-03-07,18918.64,15.6352
2007-03-08,19175.17,15.8357
2007-03-09,19134.88,15.8936
2007-03-12,19442.42,18.3477
2007-03-13,19333.14,18.2964
2007-03-14,18836.93,17.7948
2007-03-15,18969.44,17.8839
2007-03-16,18953.5,17.9201
2007-03-19,19266.74,18.1772
2007-03-20,19356.9,18.2584
2007-03-21,19516.41,18.4185
2007-03-22,19690.25,18.4974
2007-03-23,19692.64,18.5176
2007-03-26,19765.85,18.578
2007-03-27,19706.79,18.5132
2007-03-28,19553.87,18.3499
2007-03-29,19821.78,18.2174
2007-03-30,19800.93,18.184
2007-04-02,19809.67,18.2356
2007-04-03,20002.7,18.0124
2007-04-04,20209.71,18.1128
2007-04-10,20347.87,17.9064
2007-04-11,20449.43,18.0146
2007-04-12,20380.21,17.9962
2007-04-13,20340.97,17.7888
2007-04-16,20757.53,18.1191
2007-04-17,20788.61,17.9742
2007-04-18,20777.09,18.0348
2007-04-19,20299.71,17.5729
2007-04-20,20566.59,17.6854
2007-04-23,20556.57,17.6805
2007-04-24,20572.8,17.683
2007-04-25,20536.78,17.6365
2007-04-26,20667.29,18.1481
2007-04-27,20526.5,18.0061
2007-04-30,20318.98,17.7392
2007-05-02,20388.49,17.7371
2007-05-03,20681.58,17.9811
2007-05-04,20841.08,18.1064
2007-05-07,20896.64,18.1993
2007-05-08,20706.35,18.0396
2007-05-09,20844.78,18.1299
2007-05-10,20746.27,18.0463
2007-05-11,20468.21,17.7864
2007-05-14,20979.24,18.3249
2007-05-15,20868.15,18.2596
2007-05-16,20937.26,18.3182
2007-05-17,20994.61,18.3397
2007-05-18,20904.84,18.2337
2007-05-21,20927.75,18.1982
2007-05-22,20843.92,18.0916
2007-05-23,20798.97,18.063
2007-05-25,20520.66,17.8153
2007-05-28,20529.76,17.8147
2007-05-29,20469.59,17.7452
2007-05-30,20293.76,17.5764
2007-05-31,20634.47,17.9114
2007-06-01,20602.87,17.8933
2007-06-04,20729.59,18.2752
2007-06-05,20842.15,18.3361
2007-06-06,20818.61,18.2848
2007-06-07,20800.16,18.2259
2007-06-08,20509.15,17.9738
2007-06-11,20615.49,18.0666
2007-06-12,20636.39,18.0777
2007-06-13,20578.75,18.0393
2007-06-14,20867.26,18.36
2007-06-15,21017.05,18.5754
2007-06-18,21582.89,19.1967
2007-06-20,21684.67,19.2085
2007-06-21,21954.67,19.5173
2007-06-22,21999.91,19.5434
2007-06-25,21822.35,19.3532
2007-06-26,21803.57,19.3293
2007-06-27,21705.56,19.3235
2007-06-28,21938.22,19.499
2007-06-29,21772.73,19.317
2007-07-03,22151.14,19.7038
2007-07-04,22218.55,19.804
2007-07-05,22252.99,19.8866
2007-07-06,22531.74,20.1011
2007-07-09,22817.43,20.4247
2007-07-10,22885.84,20.706
2007-07-11,22607.02,20.4169
2007-07-12,22809.02,20.4916
2007-07-13,23099.29,20.7375
2007-07-16,22953.94,20.5222
2007-07-17,23057.3,20.6242
2007-07-18,22841.92,20.3987
2007-07-19,23016.2,20.6261
2007-07-20,23291.9,20.8477
2007-07-23,23365.56,20.9934
2007-07-24,23472.88,21.0557
2007-07-25,23362.18,20.9373
2007-07-26,23211.69,20.842
2007-07-27,22570.41,20.2245
2007-07-30,22739.9,19.7798
2007-07-31,23184.94,20.2122
2007-08-01,22455.36,19.5114
2007-08-02,22443.25,19.4817
2007-08-03,22538.44,19.5914
2007-08-06,21936.73,18.979
2007-08-07,21907.99,18.9407
2007-08-08,22536.67,19.5392
2007-08-09,22439.36,19.3027
2007-08-10,21792.71,18.7699
2007-08-13,21891.1,18.8975
2007-08-14,22007.32,18.9871
2007-08-15,21375.72,18.4166
2007-08-16,20672.39,17.3984
2007-08-17,20387.13,17.0876
2007-08-20,21595.63,18.3222
2007-08-21,21729.35,18.5578
2007-08-22,22346.88,19.2249
2007-08-23,22966.97,18.516
2007-08-24,22921.89,17.7594
2007-08-27,23577.73,17.9796
2007-08-28,23363.76,17.8149
2007-08-29,23020.6,17.3704
2007-08-30,23484.54,17.7279
2007-08-31,23984.14,18.1497
2007-09-03,23904.09,18.0385
2007-09-04,23886.07,18.0554
2007-09-05,24069.17,18.0733
2007-09-06,24050.4,18.1417
2007-09-07,23982.61,18.1466
2007-09-10,23999.7,18.2771
2007-09-11,23952.24,18.1984
2007-09-12,24310.14,18.3994
2007-09-13,24537.02,18.3797
2007-09-14,24898.11,18.664
2007-09-17,24599.34,18.476
2007-09-18,24576.85,18.4686
2007-09-19,25554.64,19.1646
2007-09-20,25701.13,19.3643
2007-09-21,25843.78,19.4677
2007-09-24,26551.94,20.0394
2007-09-25,26430.29,19.9862
2007-09-27,27065.15,20.4423
2007-09-28,27142.47,20.5234
2007-10-02,28199.75,21.419
2007-10-03,27479.94,20.9162
2007-10-04,26973.98,20.5358
2007-10-05,27831.52,21.2049
2007-10-08,27770.29,21.2497
2007-10-09,28228.04,21.5864
2007-10-10,28569.33,22.0719
2007-10-11,29133.02,22.3986
2007-10-12,28838.37,22.1179
2007-10-15,29540.78,22.6869
2007-10-16,28954.55,22.2803
2007-10-17,29298.71,22.5606
2007-10-18,29465.05,22.6687
2007-10-22,28373.63,21.5741
2007-10-23,29376.86,22.4585
2007-10-24,29333.53,22.4688
2007-10-25,29854.49,22.5503
2007-10-26,30405.22,22.5022
2007-10-29,31586.9,23.3025
2007-10-30,31638.22,23.4368
2007-10-31,31352.58,23.2777
2007-11-01,31492.88,23.3439
2007-11-02,30468.34,22.5515
2007-11-05,28942.32,21.2944
2007-11-06,29438.13,21.6769
2007-11-07,29708.93,21.8067
2007-11-08,28760.22,21.0517
2007-11-09,28783.41,21.0902
2007-11-12,27665.73,20.1884
2007-11-13,27803.35,20.3373
2007-11-14,29166.01,21.468
2007-11-15,28751.21,21.1192
2007-11-16,27614.43,20.2505
2007-11-19,27460.17,20.0367
2007-11-20,27771.21,20.2837
2007-11-21,26618.19,19.3838
2007-11-22,26004.92,18.9385
2007-11-23,26541.09,19.3346
2007-11-26,27626.62,20.1463
2007-11-27,27210.21,19.7742
2007-11-28,27371.24,19.8286
2007-11-29,28482.54,20.5623
2007-11-30,28643.61,20.6429
2007-12-03,28658.42,20.6419
2007-12-04,28879.59,20.746
2007-12-05,29345.45,21.1557
2007-12-06,29558.92,21.3338
2007-12-07,28842.47,20.9116
2007-12-10,28501.1,21.0399
2007-12-11,29226.84,21.5195
2007-12-12,28521.06,20.9841
2007-12-13,27744.45,20.3363
2007-12-14,27563.6406,20.0651
2007-12-17,26596.58,19.3929
2007-12-18,26732.87,19.4329
2007-12-19,27029.26,19.6388
2007-12-20,27017.09,19.6585
2007-12-21,27626.92,20.0545
2007-12-24,28128.8,20.4688
2007-12-27,27842.93,20.2316
2007-12-28,27370.6,19.8036
2007-12-31,27812.65,20.1442
2008-01-02,27560.52,19.9272
2008-01-03,26887.28,19.3061
2008-01-04,27519.69,19.8108
2008-01-07,27179.49,19.5096
2008-01-08,27112.9,19.5282
2008-01-09,27615.85,19.9819
2008-01-10,27230.86,19.6967
2008-01-11,26867.0098,19.4324
2008-01-14,26468.13,19.0806
2008-01-15,25837.78,18.5548
2008-01-16,24450.85,17.5595
2008-01-17,25114.98,18.1094
2008-01-18,25201.87,18.2595
2008-01-21,23818.86,17.1203
2008-01-22,21757.63,15.4745
2008-01-23,24090.17,17.2671
2008-01-24,23539.27,16.8238
2008-01-25,25122.3691,18.045
2008-01-28,24053.61,17.219
2008-01-29,24291.8,17.3328
2008-01-30,23653.69,16.7317
2008-01-31,23455.74,16.509
2008-02-01,24123.58,17.2013
2008-02-04,25032.08,17.9904
2008-02-05,24808.7,17.8698
2008-02-06,23469.46,16.7838
2008-02-11,22616.11,16.1499
2008-02-12,22921.67,16.3712
2008-02-13,23169.55,16.6087
2008-02-14,24021.68,17.2661
2008-02-15,24148.43,17.4126
2008-02-18,23759.25,17.1252
2008-02-19,24123.17,17.4715
2008-02-20,23590.58,16.9399
2008-02-21,23623.0,16.9667
2008-02-22,23305.04,16.7264
2008-02-25,23269.14,16.6424
2008-02-26,23714.75,16.8963
2008-02-27,24483.8398,17.5185
2008-02-28,24591.6895,17.6357
2008-02-29,24331.6699,17.4871
2008-03-03,23584.9707,16.6862
2008-03-04,23119.8691,16.2732
2008-03-05,23114.3398,16.1999
2008-03-06,23342.7305,16.3416
2008-03-07,22501.3301,15.7556
2008-03-10,22705.05,15.8339
2008-03-11,22995.3496,15.8566
2008-03-12,23422.7598,16.1955
2008-03-13,22301.6406,15.3387
2008-03-14,22237.1094,15.2748
2008-03-17,21084.6094,14.3659
2008-03-18,21384.6094,14.5032
2008-03-19,21866.9395,14.4814
2008-03-20,21108.2207,13.8986
2008-03-25,22464.5195,14.5482
2008-03-26,22617.0098,14.6033
2008-03-27,22664.2207,14.414
2008-03-28,23285.9492,14.8937
2008-03-31,22849.1992,14.5645
2008-04-01,23137.4609,14.7899
2008-04-02,23872.4297,15.3341
2008-04-03,24264.6309,15.7507
2008-04-07,24578.76,16.0016
2008-04-08,24311.6895,15.8063
2008-04-09,23984.5703,15.5772
2008-04-10,24187.0996,15.7236
2008-04-11,24667.7891,16.0623
2008-04-14,23811.1992,15.4049
2008-04-15,23901.3301,15.4664
2008-04-16,23878.3496,15.4405
2008-04-17,24258.9609,15.7291
2008-04-18,24197.7793,15.6227
2008-04-21,24721.6699,15.8344
2008-04-22,24939.1504,16.0771
2008-04-23,25289.2402,16.3782
2008-04-24,25680.7793,16.6834
2008-04-25,25516.7793,16.684
2008-04-28,25666.2891,16.6849
2008-04-29,25914.1504,16.4208
2008-04-30,25755.3496,16.3491
2008-05-02,26241.0195,16.7355
